Feature	Gain	Cover	Frequency
ccuenta_debitos_automaticos	0.00174156410103535	0.00172972695052319	0.00138594253015748
Visa_mpagado	0.00170311983233424	0.00195192135493321	0.00177673893630757
ccajas_consultas	0.00164203473131339	0.0241379106682706	0.00265003043288549
Master_cconsumos	0.00164024134514345	0.000990172689783168	0.000974221592024553
cextraccion_autoservicio	0.00156708171277634	0.00205349870848792	0.00145117783575104
matm	0.00134812991010477	0.00148745738124404	0.00138040368345614
tmobile_app	0.00128019997567704	0.00164543659846356	0.000253556093439113
ccajas_otras	0.0011926228141644	0.0146369778730648	0.00141117505401914
mplazo_fijo_dolares	0.00111492412646017	0.00188062478594758	0.000465878550323807
catm_trx	0.00108006564586493	0.00213286150281404	0.00100868552705511
ctarjeta_master_transacciones	0.00107410816764145	0.00111275344627928	0.000681278144264801
cseguro_accidentes_personales	0.00102290656265147	0.00128566035411459	0.00103022548644921
mttarjeta_master_debitos_automaticos	0.000953275027038232	0.0017001912712405	0.000610503991969903
Visa_Finiciomora	0.000925623893344594	0.0170255466653322	0.00172011961447165
mprestamos_prendarios	0.000903496964463342	0.00548678481400494	0.00036125589040961
matm_other	0.000874181633340202	0.00133963206819583	0.000828365295555937
cplazo_fijo	0.00081433458935542	0.00149158032481354	0.000179089376676655
Visa_msaldodolares	0.000797470116968802	0.00235811330133458	0.000980375866137153
Visa_mpagosdolares	0.00075866443223295	0.000926434555968491	0.00104684202655323
mcaja_ahorro_adicional	0.000690026001515347	0.0108559978773846	0.00120685315348083
minversion2	0.000684885663397392	0.00295890298865061	0.000248632674149033
tcuentas	0.000675711165702679	0.00292838128699667	0.00104745745396449
Master_Finiciomora	0.000579171167321861	0.0125007621739759	0.000873906923989176
cseguro_vivienda	0.000537736351411299	0.0010051901894681	0.000694202119901261
cseguro_vida	0.000492270995664025	0.0015457554955123	0.000496034493475546
catm_trx_other	0.000483240583101448	0.00120879675800736	0.000539729839675005
Master_mpagado	0.000472299914181946	0.000863763936322624	0.000498496203120586
Master_mpagosdolares	0.000443672863138708	0.000751826515045544	0.000284942891413372
mcheques_emitidos	0.000370465852403345	0.00250014861452607	0.000192628779724375
Master_msaldodolares	0.00032306790140584	0.000528841860683358	0.000261556649785493
ctarjeta_master_debitos_automaticos	0.000312665835906085	0.000252601825442431	0.000177858521854135
cseguro_auto	0.000292980573524183	0.00164683243747437	0.000150779715758696
mtarjeta_visa_descuentos	0.000262368185227496	0.000998444838543517	0.000205552755360834
Master_mconsumosdolares	0.000246741888204444	0.000302695289647917	0.000160011126927596
ccajas_extracciones	0.000244686749026157	0.00176556655409282	0.000190167070079335
ccheques_depositados	0.000231986316337123	0.000578545002536779	6.09273137147383e-05
minversion1_pesos	0.000189681811337021	0.00311089335554893	0.000235093271101314
Visa_delinquency	0.000153667397454055	0.00028953736598302	0.00035756332594205
cprestamos_hipotecarios	0.000135513982387759	0.00126888952555097	6.89278700611181e-05
ccheques_emitidos	0.000132929153680018	0.00107172216248522	7.3235861939938e-05
ccajas_depositos	0.000118132494501323	0.00309132270633296	0.000241862972625173
mcajeros_propios_descuentos	9.07648820090384e-05	0.000467419792301697	4.24644913769388e-05
mcheques_depositados	9.02286678128791e-05	0.000346133124677529	5.53884670133985e-05
cprestamos_prendarios	8.74596570890102e-05	0.0017767992804295	9.78529583903373e-05
mpagodeservicios	8.29880181289968e-05	0.000485749530791672	6.83124426498581e-05
mforex_sell	8.25325776733753e-05	0.000223458935314141	5.78501766584384e-05
mforex_buy	7.74699040559878e-05	0.000527705974612608	4.12336365544189e-05
Visa_mconsumototal	7.33683429909075e-05	6.77147938225948e-05	0.000132932320832156
cinversion2	6.13371050922689e-05	0.000625578998771372	5.29267573683585e-05
Master_delinquency	4.95592482837605e-05	0.000122099468079114	8.86215472214376e-05
cforex_buy	4.95480795012466e-05	0.000410897950356858	1.96936771603195e-05
ctarjeta_visa_descuentos	4.47112948459717e-05	0.000189581749408876	3.32330802080391e-05
ccajeros_propios_descuentos	4.16493506358224e-05	9.96780467359729e-05	3.5079362441819e-05
cforex	4.13224821956681e-05	0.000138123750569132	3.5079362441819e-05
cinversion1	4.07753836724067e-05	0.000365891360021648	3.5694789853079e-05
cpagodeservicios	2.8696038750423e-05	6.51321609264315e-05	1.23085482251997e-05
mtarjeta_master_descuentos	2.58388876246646e-05	0.000349125530553033	4.61570558444987e-05
mprestamos_hipotecarios	2.30414174514117e-05	0.000561075130217132	4.06182091431589e-05
minversion1_dolares	1.52311446363542e-05	5.33836546002584e-05	1.84628223377995e-06
ctarjeta_master_descuentos	1.48255225751447e-05	8.04986803968714e-05	9.84683858015973e-06
Master_mconsumototal	1.39907058101507e-05	1.59991778644665e-05	1.96936771603195e-05
cforex_sell	1.377046006982e-05	3.35020573091868e-05	9.84683858015973e-06
Master_madelantopesos	1.13917879600362e-05	8.71477605399926e-06	2.33862416278794e-05
mcheques_emitidos_rechazados	4.64492968030937e-06	4.91764686394435e-06	1.84628223377995e-06
Visa_madelantopesos	3.108000083745e-06	4.53503272342938e-05	8.00055634637978e-06
Visa_cadelantosefectivo	1.82377431786823e-07	2.59601475308808e-06	3.07713705629992e-06
Master_cadelantosefectivo	1.09336596888582e-12	5.61147322388177e-06	4.92341929007986e-06
