Feature	Gain	Cover	Frequency
ctrx_quarter	0.140160781470643	0.0181599057186184	0.0285607797972608
mcaja_ahorro	0.0456667614904305	0.00901800571859692	0.0200900876701106
mrentabilidad_annual	0.0337917018174291	0.0303989921489235	0.0468637201540523
cliente_edad	0.0337200551321015	0.0349892751399091	0.0593670359041169
numero_de_cliente	0.0314694455705227	0.030526692237741	0.0551472193028698
mcuentas_saldo	0.03034996745343	0.0181955952177785	0.025612700246121
mprestamos_personales	0.0266719917166409	0.0175121512069339	0.00454635502533401
mcuenta_corriente	0.0251815672749695	0.0295958659565653	0.0408164635804728
mpasivos_margen	0.0246357552336433	0.0154266935369636	0.0278674102900736
cpayroll_trx	0.0238611187436144	0.00714270231032035	0.000899029954234255
Visa_Fvencimiento	0.0232541177207701	0.0210222775905169	0.0349555605548299
cliente_antiguedad	0.0232009945557083	0.0245399708019008	0.0427924827329168
Master_fechaalta	0.0229272121601232	0.0156324971899336	0.0279916459886979
Master_Fvencimiento	0.0224776638235727	0.0201381274460514	0.0327235151315723
mrentabilidad	0.0195963406858625	0.018859441392009	0.029139986770577
mactivos_margen	0.0188996566866037	0.0204229022567008	0.0257738708821742
Visa_fechaalta	0.0187975538200302	0.0120814568831536	0.025232438276683
Master_mfinanciacion_limite	0.0187417214024518	0.0178672048954605	0.0256017876509716
mpayroll	0.0180123874578811	0.00573659545653207	0.00171747459044191
mtarjeta_visa_consumo	0.0176485834642823	0.00568545138598597	0.00523216965895622
chomebanking_transacciones	0.0173500261900593	0.0104170779048256	0.0235300734333711
Visa_mfinanciacion_limite	0.0171778287899276	0.014029551487091	0.0245264773135541
Visa_mpagominimo	0.012386614486774	0.0104787212396657	0.0113868733232378
mcaja_ahorro_dolares	0.0120267666795593	0.0119296270777497	0.0151307328898902
mcomisiones_mantenimiento	0.0120227545424294	0.0123111210863858	0.0111157373052941
cproductos	0.0115291883152804	0.0237298462357361	0.0164956467139658
Visa_mpagospesos	0.0109316847338751	0.00892472361309912	0.0147513103508483
ctarjeta_visa_transacciones	0.0108878911044429	0.00804356491333763	0.00733578223160892
mcomisiones	0.0105520136016597	0.00591719070306977	0.0168440103283516
foto_mes	0.0103289321131916	0.0488535554424749	0.0170866057128275
Master_fultimo_cierre	0.00983896531911062	0.00753875954539342	0.015151718649793
cdescubierto_preacordado	0.00957244901448546	0.0209998215344314	0.00348531500465044
mtransferencias_recibidas	0.00951141638834926	0.00724450460891337	0.0115270581993882
Visa_mconsumospesos	0.00934708196728658	0.00756128167092341	0.012239734605686
Visa_fultimo_cierre	0.00924187103544427	0.00634101917733764	0.0149410216203693
ccomisiones_otras	0.00832103377550037	0.0069549290482431	0.0144516336994369
Visa_msaldopesos	0.00781931690859144	0.00756720525584508	0.00640065677034192
Visa_cconsumos	0.00718067105704373	0.00412717346675607	0.00847153155754631
mcomisiones_otras	0.00694438680298144	0.00578536724886436	0.0108991642630976
mttarjeta_visa_debitos_automaticos	0.00691142170646984	0.00381748232797326	0.00693453450226814
ctarjeta_debito	0.00675812794092849	0.0148017169353549	0.0108697841992338
Visa_msaldototal	0.00607087246411455	0.00679850573755556	0.00674062608076664
mcuenta_debitos_automaticos	0.00575378329923741	0.00505194535736117	0.00547476504343213
Master_status	0.00549203483001521	0.0144077794529807	0.00120206432723011
Visa_status	0.00530077306823001	0.0135658058099073	0.00124655413822397
mtransferencias_emitidas	0.00526432804151087	0.00458304112806804	0.005496590233731
mautoservicio	0.00519368673270808	0.00487187590114071	0.00524811883648232
Master_mlimitecompra	0.00512932928735209	0.00684909379767979	0.00682205082918935
ctransferencias_recibidas	0.0049845084996724	0.00435380489484704	0.00688584753929374
cprestamos_personales	0.00456799710456263	0.0141537695482967	0.00351301620772209
internet	0.00410715394537026	0.0120710508468948	0.0049484421850709
Visa_mlimitecompra	0.00409811143889044	0.0109279303058314	0.0059154660013901
ctarjeta_debito_transacciones	0.00406432412671888	0.00288889821067191	0.00497866167933087
ccallcenter_transacciones	0.00404453191068666	0.00889011942060528	0.00266687036844279
cmobile_app_trx	0.0040213015549543	0.00317885083134052	0.00680610165166325
ctarjeta_visa_debitos_automaticos	0.00373398995402662	0.00289052254129601	0.00360787184248257
mpagomiscuentas	0.00369543610781954	0.0037732784624701	0.00358436779139147
Master_mpagospesos	0.00360244843032965	0.00501309356127147	0.00400995900221945
Master_mpagominimo	0.00359510007215391	0.00451519714130119	0.00285909992915207
Master_msaldopesos	0.00345215301778446	0.00332037311210116	0.00245701276941519
ccaja_ahorro	0.00330882740599398	0.00704815392318326	0.00262657770942949
thomebanking	0.00306255786351539	0.00452673243176404	0.00442967420027466
Visa_mconsumosdolares	0.00305156625944052	0.0031381551644548	0.00351049791653376
ctransferencias_emitidas	0.00287836199981211	0.00301443237718615	0.0031025347440241
ccomisiones_mantenimiento	0.00277020934009838	0.0151814588692317	0.00251577289714291
Master_mconsumospesos	0.00273081697525495	0.00213629973698711	0.00259383992398118
