Feature	Gain	Cover	Frequency
ccomisiones_mantenimiento	0.00393304559142143	0.00391082748742443	0.00224609136062245
thomebanking	0.00392382132896815	0.00378397626507736	0.00419368256220792
ctransferencias_recibidas	0.0038931012764446	0.00337988697825528	0.0058329867142962
tcallcenter	0.00375517223804955	0.000780238970637381	0.000533385530082455
internet	0.00358740060225031	0.0133210313076856	0.00533385530082455
ctarjeta_debito_transacciones	0.00341862136212325	0.00331796584841429	0.00529470773898363
Master_status	0.00317271665615163	0.0054366296719547	0.000890607031880796
mpagomiscuentas	0.00298145016227545	0.00325587690174346	0.00352328056568227
ctarjeta_visa_debitos_automaticos	0.00294584292833134	0.00207661862897194	0.00347434611338113
Visa_mconsumosdolares	0.00248816110535591	0.00266675445305458	0.00329818208509701
Master_mconsumospesos	0.00246241923561463	0.0024614154547771	0.00248097673166793
ccaja_ahorro	0.00246226607018423	0.00642992609281034	0.00213354212032982
ccaja_seguridad	0.00244658142086876	0.00420190845487409	0.00040126250886937
Master_mpagospesos	0.00238467485402886	0.00597329684411662	0.00299968192606004
active_quarter	0.00222948677171909	0.00694336867607508	0.00652785593697243
ctransferencias_emitidas	0.00198831970079698	0.00241215828015092	0.00293606713806856
Master_msaldototal	0.00193259443318299	0.00339110782958921	0.00233906681999462
mextraccion_autoservicio	0.00174791033526594	0.00369435966082773	0.0028822392405373
cprestamos_personales	0.0015846804072871	0.0133211144391707	0.00268160798610262
cpagomiscuentas	0.00143907318962495	0.00154348346585988	0.00169313204961953
ccallcenter_transacciones	0.00139680737719302	0.00665137058619731	0.00175185339238091
Visa_mconsumototal	0.00136283651175471	0.00088826889670892	0.00178610750899171
mtarjeta_master_consumo	0.00132832464971413	0.00176211124353653	0.000919967703261481
cextraccion_autoservicio	0.00127087837830084	0.00267455966215276	0.00175674683761102
ccajas_consultas	0.00119093104747219	0.0126391871254418	0.00201609943480708
Visa_mpagado	0.00117466566403028	0.00193402370181058	0.00157079591886668
ccuenta_debitos_automaticos	0.00110573133593784	0.00188116088245767	0.00132612365736097
matm	0.00109206178078652	0.0034007853531022	0.00199652565388662
tmobile_app	0.00106687296963113	0.00111422951018494	0.000171270583053999
Master_cconsumos	0.00105415924309114	0.00104711089284856	0.00123314819798879
mplazo_fijo_dolares	0.0010262834038484	0.00170766581824664	0.000362114947028455
catm_trx	0.00098771171781348	0.00189985925117882	0.00121357441706834
ccajas_otras	0.000934855198398188	0.00395028654177255	0.000641041325144968
Visa_Finiciomora	0.000855679702453915	0.00819663425713176	0.00112059895769617
ctarjeta_visa	0.000836123691804989	0.000494747581239241	0.000293606713806856
mttarjeta_master_debitos_automaticos	0.000820111835532482	0.00152057672756324	0.000557852756233026
ctarjeta_master_transacciones	0.00081414071388136	0.00119533286334135	0.000714443003596682
ccajas_transacciones	0.000727360507105538	0.00227425661306566	0.000699762667906339
cseguro_accidentes_personales	0.000697584111842544	0.00144060751921673	0.000910180812801253
Visa_mpagosdolares	0.000660927092758142	0.00103387520365019	0.000924861148491595
minversion2	0.000629278833720907	0.00136166204532755	0.000141909911673314
cseguro_vivienda	0.000599239389764146	0.00155639880101733	0.00066550855129554
mcaja_ahorro_adicional	0.000591797289629928	0.00976001852001672	0.00115974651953708
matm_other	0.000562938199225138	0.00123625409951244	0.000802525017738739
mprestamos_prendarios	0.000551975492839436	0.00462721845607119	0.000362114947028455
cplazo_fijo	0.000522303770782773	0.00124441307063154	0.000156590247363656
Visa_msaldodolares	0.000494716365091287	0.00179343023205656	0.000680188886985882
Master_Finiciomora	0.00040882859563654	0.00442428172463568	0.000396369063639255
Master_mpagado	0.000390711903256545	0.000710831086577473	0.000376795282718798
Master_mconsumototal	0.000344721154191724	0.000195211632428946	0.000254459151965942
Visa_delinquency	0.000342319271743032	0.00048161487839787	0.000293606713806856
cseguro_vida	0.000327030327697063	0.00132119332758344	0.000381688727948912
Master_mconsumosdolares	0.000308915069520086	0.000459945961872372	0.000259352597196056
tcuentas	0.000308030686269921	0.00359462993444197	0.000748697120207482
Master_mpagosdolares	0.000288196346233713	0.000377205704020773	0.000215311590125028
mcheques_emitidos	0.000273838351436767	0.000732265715615221	5.87213427613711e-05
ccajas_extracciones	0.000258198918424138	0.00163314366450203	0.000215311590125028
mtarjeta_visa_descuentos	0.00022876360554986	0.000675781971916801	9.78689046022852e-05
catm_trx_other	0.000201542201707578	0.000543477306878629	0.000308287049497199
cseguro_auto	0.000187051287839687	0.000834098936184478	8.80820141420567e-05
minversion1_pesos	0.000148001328181068	0.0009889152275696	8.31885689119424e-05
cprestamos_prendarios	0.000143813281722792	0.000679802410814002	6.36147879914854e-05
ccajas_depositos	0.000120290768072148	0.00144980282832052	0.000137016466443199
Master_msaldodolares	0.000100751336802369	0.000168188547571558	0.000176164028284113
ccheques_depositados	0.000100599770530337	0.000295351664057622	2.93606713806856e-05
mcheques_depositados	9.08772012741321e-05	9.13789399395422e-05	2.93606713806856e-05
ctarjeta_master_debitos_automaticos	7.24645180468167e-05	0.000251971790473636	0.000127229575982971
mforex_sell	5.75053508507128e-05	0.000226039169708092	1.9573780920457e-05
cforex	3.81605057535825e-05	0.000315844049938112	2.93606713806856e-05
ccheques_emitidos	3.33934004779219e-05	0.000113140742735055	1.9573780920457e-05
ccajeros_propios_descuentos	3.17010432773747e-05	0.000157609958178998	1.46803356903428e-05
ctarjeta_master_descuentos	2.82757465186721e-05	9.07425481342008e-05	9.78689046022852e-06
Master_delinquency	2.50022337012643e-05	0.000190058170953733	4.89344523011426e-05
ctarjeta_visa_descuentos	1.80608158885128e-05	0.000110233644195082	1.9573780920457e-05
cinversion2	1.53580046198413e-05	7.58187632015075e-05	9.78689046022852e-06
cinversion1	1.32052646886166e-05	8.07288730083462e-05	9.78689046022852e-06
Visa_madelantopesos	4.30273072499458e-06	1.07337163695269e-05	1.9573780920457e-05
cforex_sell	3.6204457339448e-06	1.00252427468415e-05	4.89344523011426e-06
mtarjeta_master_descuentos	2.86694957088897e-06	2.62155958520754e-05	4.89344523011426e-06
Master_madelantopesos	2.40761094291247e-06	1.56862120114745e-05	4.40410070710284e-05
Master_cadelantosefectivo	1.07541781133324e-07	5.09853254063125e-05	6.36147879914854e-05
