fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20231106 021928	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	682	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.129464825580638	0.589979261678396	603	34060	13037	148146457.271364	1
20231106 023159	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1270	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.0661204550073144	0.306758356069939	135	27020	12886	144150303.848076	2
20231106 023616	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	416	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.113019156746563	0.722689286671374	381	28634	15229	139645315.842079	3
20231106 023828	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	41	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.175678618850921	0.0837276906739244	542	6859	14018	133489272.363818	4
20231106 024314	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	221	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.275198918823473	0.32486327912462	723	16035	13952	134324185.907046	5
20231106 024706	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	218	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.152941050471095	0.645387167052228	502	12627	11427	142905832.583708	6
20231106 025120	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	489	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.19416275426125	0.794035319192328	845	42464	11756	145211008.495752	7
20231106 025618	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	514	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.208330530396255	0.164289977450783	938	38948	14663	142305826.586707	8
20231106 030211	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	84	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.0267066953639716	0.560570734105559	306	19296	14857	135087836.581709	9
20231106 030607	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	387	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.221560927090974	0.826648094024347	31	34846	12441	137275418.790605	10
20231106 031231	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	218	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.0852503757905397	0.925651702728775	683	1679	13687	144139245.877061	11
20231106 031552	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	99	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.0506736029737185	0.207218508431007	246	49507	17561	121892490.254873	12
20231106 031925	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	144	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.241211629895149	0.979385213098052	981	9632	13520	137950584.707646	13
20231106 032455	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	291	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.289686593103062	0.413139080222854	417	43892	12340	140215282.358821	14
20231106 032706	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	184	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.260954398056728	0.0272621639125061	107	5794	15121	121996038.48076	15
20231106 033627	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	648	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.0917235747127569	0.46677263015138	785	24824	11500	142591154.422789	16
20231106 034018	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	11	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.164441272239404	0.533427611861977	776	35094	16062	121847919.04048	17
20231106 034529	601	976271	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	525	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279551	0.0819756760923147	0.974616244780253	517	20341	10182	147987549.225387	18
