Feature	Gain	Cover	Frequency
Master_mpagospesos	0.0885942364832492	0.00787741379928073	0.00645389918601405
mpayroll	0.0706431074904599	0.042949971073507	0.0063465131762634
Master_mconsumospesos	0.0638712357905851	0.00472794224104019	0.00518674427095638
ctrx_quarter	0.0504378938664794	0.0262843249643303	0.0194905607697429
Visa_Fvencimiento	0.0406983682804552	0.0136473609677284	0.0288975752238998
ctarjeta_debito_transacciones	0.0361545431702279	0.00806990085421919	0.00838684736152574
Visa_cconsumos	0.0349758104202447	0.0258808533981568	0.0113507012306437
mpagomiscuentas	0.0308605701246291	0.00700524620617061	0.00666867120551535
mtransferencias_emitidas	0.0296519855844661	0.00823566022701768	0.00844054036640107
mrentabilidad	0.0293713580229721	0.0113592965277223	0.0260303687635575
numero_de_cliente	0.029304964542933	0.011851567108592	0.0394321427804386
Master_Fvencimiento	0.0258493211456239	0.0183562389956596	0.0331715384119757
cproductos	0.0229688565944495	0.0101992836627062	0.0122420051115741
mcomisiones_otras	0.0218457862298532	0.00519965306641766	0.00883786860247847
Master_mpagosdolares	0.0189862130570256	0.00325212963456866	0.000719486265329353
mtransferencias_recibidas	0.0189150318951463	0.00790330596963464	0.0124030841262
Visa_mlimitecompra	0.0174938088125115	0.00477396890166322	0.00602435514701145
Visa_mpagospesos	0.0168704877813931	0.010023956612842	0.0162689804772234
ctarjeta_visa_transacciones	0.0156605518668939	0.026416735006709	0.0109318957926161
mcuentas_saldo	0.0155285149147645	0.0163153990941879	0.0199093662077705
Visa_mconsumospesos	0.0150456497585911	0.00912994240218884	0.0124782543330255
Visa_msaldopesos	0.0150208705707023	0.00616551891930438	0.00777474710594704
mrentabilidad_annual	0.013057232694624	0.0209521567249119	0.0378320912351539
mpasivos_margen	0.0129477717666854	0.0122583238090918	0.020822147290651
matm	0.0129019542676774	0.00295106952251203	0.00383368054809819
mautoservicio	0.0127295391562153	0.0101802945428988	0.00962178647365821
Visa_fechaalta	0.0120524210185111	0.00884532930407024	0.0230557762934645
Master_mfinanciacion_limite	0.0104526511822854	0.0106553703386388	0.0248276454543502
Master_mlimitecompra	0.0102852630290591	0.0075704284305086	0.00740963467279483
Visa_mconsumosdolares	0.0100537025751287	0.00446936912851108	0.00470350722707846
Visa_mpagado	0.00996869962712925	0.00601271195532929	0.00391958935589871
cliente_antiguedad	0.00986938292328305	0.0115388050887958	0.0316037026696162
catm_trx	0.00949569826264034	0.00509237319499674	0.00349004531689611
mcaja_ahorro_dolares	0.00947192338894277	0.00939353807090396	0.0170636369493782
mextraccion_autoservicio	0.00868981437823133	0.00411069585463934	0.004628337020253
Visa_msaldototal	0.0086204603014388	0.00545792817710823	0.0099332059019351
Master_fechaalta	0.0078504825098063	0.01078289378323	0.0244195786172977
chomebanking_transacciones	0.00720242535640988	0.0107705168262327	0.0212624299306286
Master_cconsumos	0.00690836028433056	0.00759337378162087	0.00285646785936728
mttarjeta_visa_debitos_automaticos	0.00655175516458646	0.00946905900898504	0.00980434269023432
mcuenta_debitos_automaticos	0.00641465152573138	0.00974225476345386	0.00900968621807951
mcomisiones	0.00638286004972639	0.00576816864288602	0.017847554820558
mcaja_ahorro	0.00624462994831433	0.0102953880699538	0.0167414789201263
Visa_mfinanciacion_limite	0.006149554733839	0.00942561792930069	0.0237108309529435
Visa_mpagosdolares	0.00517559218601719	0.00244001059760936	0.00262021863791585
ccomisiones_mantenimiento	0.00516658397101214	0.00630610227470842	0.00257726423401559
cliente_edad	0.00503838016242845	0.0163549052848742	0.0452739417108739
ctransferencias_recibidas	0.00413409704364097	0.00935743479245894	0.00871974399175276
Master_mconsumototal	0.00403717528128565	0.000987924312585603	0.00142823392968364
Master_fultimo_cierre	0.00377168807744118	0.00627933190795497	0.0165052296986749
mtarjeta_master_consumo	0.00349034044252614	0.0043263163891717	0.00270612744571637
cpayroll_trx	0.00337798827345023	0.0261060139438017	0.00204033418526234
ctransferencias_emitidas	0.00336668791503212	0.0205176431688138	0.00647537638796418
ccomisiones_otras	0.00305719415870126	0.00796153726788939	0.0127574579583772
matm_other	0.00290944559702876	0.00323218564414859	0.00310345568179378
mtarjeta_visa_consumo	0.00285613516328107	0.0152737277391303	0.00706599944159275
mactivos_margen	0.00236306164752922	0.014231657203891	0.0239148643714697
Visa_msaldodolares	0.00216833294703932	0.00485778014022885	0.00332896630227014
Master_msaldopesos	0.00210511149217746	0.00290510609835342	0.00393032795687378
ctarjeta_visa_debitos_automaticos	0.00207794111651935	0.0107852003332694	0.00571293571873456
Master_mpagominimo	0.00200416780819785	0.00498330373163293	0.00449947380855222
ccuenta_debitos_automaticos	0.00194020359554993	0.00588187492000291	0.00403771396662443
mforex_sell	0.00187028919484152	0.0106490142835095	0.00135306372285819
Visa_fultimo_cierre	0.00183383160239156	0.00566537065588037	0.0162904576791736
ctarjeta_master_transacciones	0.00172180419685443	0.00809132932064135	0.00267391164279118
foto_mes	0.00157913425781157	0.0148733982347822	0.0173321019737549
Visa_mpagominimo	0.00139367981302274	0.00971172577934686	0.0105453061575138
cextraccion_autoservicio	0.00134117247533065	0.00429246828113882	0.00336118210519534
Visa_mconsumototal	0.00131012223258789	0.00152043225576137	0.00327527329739482
catm_trx_other	0.00116133539178441	0.00414501112205307	0.00207254998818754
cprestamos_personales	0.00105400898552914	0.00730461079052516	0.00455316681342755
cplazo_fijo	0.00102383158918855	0.00596319938460549	0.00112755310238182
mcuenta_corriente	0.00100647976802642	0.0140135064203263	0.0306909215867357
cpagomiscuentas	0.000891802699819056	0.00601342573692136	0.00430617899100105
mprestamos_personales	0.000869999717633757	0.0200912104424119	0.00641094478211379
Master_mpagado	0.000790369081905177	0.00356801948798595	0.00169669895406027
Master_msaldototal	0.000777931560975203	0.00251160059897136	0.00422027018320053
cinversion1	0.000750743316088697	0.00210723739864959	0.000440282639977664
Master_mconsumosdolares	0.000714382157778147	0.00283690557148395	0.000708747664354288
mttarjeta_master_debitos_automaticos	0.000712561530009594	0.00612678421348398	0.00270612744571637
mplazo_fijo_dolares	0.000670076418070507	0.00722534467283922	0.00281351345546702
mtarjeta_visa_descuentos	0.000669447228752942	0.00379303300885107	0.00134232512188312
minversion2	0.000658849270299057	0.00648983266023729	0.00102016709263117
cseguro_vida	0.000573962352265191	0.00178097676506857	0.00187925517063637
