Feature	Gain	Cover	Frequency
delta_1_mcuenta_corriente	0.00732744387639597	0.00338088149211843	0.00239340603192104
ccomisiones_mantenimiento_slope_6	0.00729808360366838	0.00530806920093694	0.00181522367589517
Visa_delinquency	0.0072352274540709	0.00318610814381471	0.00193623858762152
delta_1_mprestamos_personales	0.00702443617083062	0.0102050959941923	0.00338841752833766
avg_6_mpayroll	0.00682888305036395	0.00151387867513602	0.000591628457328798
lag_1_mprestamos_personales	0.00639576917566065	0.00296659096915969	0.0018286697771981
delta_1_ctrx_quarter	0.00634435476695179	0.00675034531515346	0.00293125008403813
Visa_msaldototal	0.00617162008751705	0.00281859153599256	0.00387247717524304
mcomisiones_mantenimiento_slope_6	0.00573619157667754	0.00564743679316519	0.00254131314625324
mprestamos_personales_slope_6	0.0052918206688103	0.00680142848049363	0.00252786704495032
lag_1_mtarjeta_visa_consumo	0.00526065475457305	0.000740449374722409	0.000873996584690269
mcuenta_corriente_slope_6	0.00525492837824273	0.00330597387883937	0.00324051041400546
lag_1_mpayroll	0.00516944472069505	0.00156139045306245	0.000927780989901978
lag_1_ctrx_quarter	0.00515401716413337	0.00155176186740478	0.00130427182638394
lag_1_mextraccion_autoservicio	0.00498189097703414	0.000512419163244346	0.000591628457328798
mextraccion_autoservicio	0.00491144714149887	0.000881767340667879	0.000510951849511234
Visa_mconsumospesos	0.00478752678047845	0.00265023067324282	0.00352287854136693
mpayroll_slope_6	0.00447217615349554	0.00689359373873956	0.00223205281628592
lag_1_Visa_msaldopesos	0.00435294082506296	0.00269615313177746	0.00306571109706741
foto_mes_2	0.00430281727138803	0.00367559287696012	0.00267577415928252
avg_6_Visa_mconsumototal	0.00423667660555567	0.0014854724486936	0.00313294160358204
mtarjeta_visa_consumo	0.00423402592151688	0.00228266875023154	0.00145217894071614
avg_6_matm	0.00421195300579374	0.000615032656463042	0.000806766078175633
avg_6_mprestamos_personales	0.00420486973042998	0.00301631026964293	0.00151940944723078
lag_6_mprestamos_personales	0.00411233931072495	0.00218559166190774	0.00244719043713275
Visa_mpagominimo	0.00400832353988781	0.00341228858825325	0.00488093477296258
lag_1_internet	0.0038841919984249	0.00321420465699603	0.0012370413198693
mcuentas_saldo_slope_6	0.00372876987932268	0.0039207353577927	0.00239340603192104
delta_1_mcuentas_saldo	0.00372773018796311	0.00671528782311992	0.00264888195667666
lag_3_mcaja_ahorro	0.00362979309376541	0.00180106954813221	0.00287746567882642
internet	0.00355160069376629	0.003903025249073	0.000900888787296123
avg_6_mextraccion_autoservicio	0.00354710305408886	0.00133877469305974	0.0010891342055371
Master_delinquency	0.00341368716630903	0.00160510849840645	0.00119670301596052
foto_mes	0.00336904838761281	0.00391258384850494	0.00281023517231179
foto_mes_1	0.0033257741934752	0.00463808915059342	0.00320017211009668
Visa_cconsumos	0.00330420098717238	0.00163464610086711	0.00303881889446155
Visa_cconsumos_slope_6	0.00328498000910193	0.00334203962108763	0.00551290153420016
cpayroll_trx_slope_6	0.00327937034122846	0.00417098866813885	0.00211103790455957
foto_mes_3	0.00324040778237007	0.00384809365688951	0.00239340603192104
lag_1_Visa_delinquency	0.00322996472742028	0.00269171254908255	0.00147907114332199
avg_6_cextraccion_autoservicio	0.0030738220320515	0.000724326673898902	0.000739535571660997
avg_6_ctarjeta_visa_transacciones	0.00290222049880724	0.000592968517569402	0.000860550483387342
delta_1_mpayroll	0.00288560928386576	0.00734117581214621	0.00215137620846835
cprestamos_personales_slope_6	0.00285487209385139	0.00388920625726511	0.00096811929381076
cproductos_slope_6	0.00275887647451038	0.00593061663475866	0.00200346909413616
avg_6_Visa_status	0.002644481211096	0.00273133206749838	0.0012370413198693
lag_3_cpayroll_trx	0.00254826219808581	0.000765303481626779	0.00033615253257318
lag_3_mpayroll	0.00254094393882254	0.00422833583006072	0.00165387046026005
ctarjeta_visa_transacciones_slope_6	0.00249080031108673	0.00210609995084381	0.00201691519543908
mtransferencias_recibidas	0.00245455723701468	0.00232617489991616	0.00112947250944589
avg_6_Visa_mpagominimo	0.00242191495690269	0.00280487856847418	0.00379180056742548
