Feature	Gain	Cover	Frequency
Master_mlimitecompra	0.00368429038970058	0.00711904080301811	0.00448827246285444
mpagomiscuentas	0.00364854074770317	0.00364004058109831	0.00340739759001619
ccaja_ahorro	0.00359856125847411	0.00830197163600203	0.00252711589987535
Visa_mconsumosdolares	0.00325566563348408	0.00344797701010205	0.00352649979224278
ccomisiones_mantenimiento	0.00316316989018696	0.0153787458346168	0.00253069792099494
thomebanking	0.0030919669071778	0.00448770655118788	0.00418111415184904
Master_msaldopesos	0.00294461749725961	0.00409603583080215	0.00218503288295388
ctransferencias_emitidas	0.00284311145174632	0.00321342627799907	0.00293636181278925
Master_mconsumospesos	0.00274888037440858	0.00257398274522007	0.00252442938403565
active_quarter	0.00272318116689496	0.00602615430270645	0.00979682776209649
Visa_mlimitecompra	0.00268281918828439	0.0144364391301571	0.00379067384981302
ccaja_seguridad	0.00266241187957806	0.00529559100276964	0.000514020030662101
tcallcenter	0.00254169367723941	0.00837232986153479	0.00101102546100612
Master_msaldototal	0.00219737907096865	0.00261473711484006	0.00224950926310662
ccuenta_debitos_automaticos	0.00201473462630951	0.00217824049907787	0.00203637900649062
ccajas_consultas	0.00195325082739855	0.0172200752845791	0.00193518690986202
mtarjeta_master_consumo	0.00193517289743864	0.00176449670888377	0.00112565013683321
Master_cconsumos	0.00192249213201603	0.00193996765204914	0.00138355565744416
mextraccion_autoservicio	0.00188673533759589	0.00271653957043097	0.00210443740776296
Visa_mpagado	0.00184697693951903	0.00261174215085896	0.00253069792099494
cpagomiscuentas	0.00184549693495755	0.00225171715133302	0.00200593182697405
tmobile_app	0.00172537073138564	0.00508857770631945	0.000528348115140487
cextraccion_autoservicio	0.00172056429502135	0.0030629993524488	0.00181787571819523
matm	0.00165438123205689	0.00163348975205096	0.00177220494892038
ccajas_transacciones	0.00149487918586437	0.00444774118641468	0.000746851403435875
catm_trx	0.00138910977093593	0.0034524231881786	0.00134863095152809
mplazo_fijo_dolares	0.0013847298977441	0.00319762618392222	0.000839088447265485
ccajas_otras	0.00135956723284441	0.0123052402390975	0.00138445116272406
cseguro_accidentes_personales	0.00135062821283664	0.0011535281737972	0.00152504549166822
Visa_msaldodolares	0.00133672594746842	0.00355214319638907	0.00133251185648991
ctarjeta_visa	0.00128676384201889	0.000628379379274302	0.00029820325820641
matm_other	0.00124152095389939	0.00234806298507042	0.00111132205235482
mttarjeta_master_debitos_automaticos	0.00121847683039129	0.00197392392493325	0.000916997406616709
ctarjeta_master_transacciones	0.0011260910023284	0.00210369865597074	0.000853416531743871
Visa_Finiciomora	0.00112250132265293	0.0195584849928698	0.00172832519020532
Visa_mpagosdolares	0.00108580510633324	0.0021626497868314	0.00119191752754574
mcaja_ahorro_adicional	0.000922566557056621	0.00811876880803139	0.00125908042353818
mprestamos_prendarios	0.000902502107456681	0.0086048946030556	0.000509542504262605
cplazo_fijo	0.000845607354440688	0.0021305169787454	0.000306262805725503
tcuentas	0.000841233851943793	0.00347221697600193	0.00125549840241858
minversion2	0.000773104759097557	0.00573801481036508	0.000506855988422908
cseguro_vivienda	0.000695036417848514	0.00118243830535904	0.00120893212786383
Master_mpagado	0.000635495614026836	0.0011998056753699	0.000534616652099781
cseguro_vida	0.000608835133414983	0.00127328276873846	0.000804163741349419
Master_Finiciomora	0.000588149650869122	0.0143525446535633	0.000747746908715774
catm_trx_other	0.00055050279134395	0.0014284139237082	0.00064834582264697
Master_mpagosdolares	0.000432654090358961	0.000944157420263785	0.000220294298855186
mtarjeta_visa_descuentos	0.000432600438261331	0.00161562647254576	0.00044327511355007
Master_msaldodolares	0.000387578886977661	0.00218927622527414	0.000303576289885805
minversion1_pesos	0.000375114768830505	0.00436907003169481	0.000606257074491711
ctarjeta_master_debitos_automaticos	0.000326124743838371	0.000671302311414239	0.000297307752926511
ccajas_extracciones	0.000293378645448327	0.000959849196492994	0.000283875173728024
cseguro_auto	0.000284827700790297	0.00218076160923498	0.000208652730216497
mcheques_emitidos	0.000274095088287731	0.00257159857626945	0.000171041508460734
Master_mconsumosdolares	0.000251377901630083	0.0006718065040381	0.000166563982061238
cprestamos_prendarios	0.000237693764702737	0.00125917919682378	0.000136116802544668
ccheques_depositados	0.000211372703784223	0.00103336996008881	0.000121788718066282
ccheques_emitidos	0.000196597888378352	0.00347900566231848	0.000147758371183356
Visa_delinquency	0.000155840761475913	0.000135615562668236	0.000197906666857708
mforex_buy	0.000151921731182798	0.00168036697180637	0.000102087601908501
ccajas_depositos	0.000147790592228353	0.00104786597589765	0.000250741478371757
mpagodeservicios	0.000142942058495318	0.00056628766799573	8.50730015904174e-05
cprestamos_hipotecarios	0.000139311748483207	0.00260947840586836	0.000128057255025576
ctarjeta_master	0.000130891036668504	6.42872307289296e-05	0.000192533635178313
mcajeros_propios_descuentos	0.000123649504750475	0.00115990196844844	8.32819910306191e-05
mcheques_depositados	0.000119622445874702	0.00179940495351214	0.000188056108778817
cinversion2	0.000115004250105949	0.00368339992143528	0.000233726878053673
ccajeros_propios_descuentos	0.000102312844564372	0.000577484890711451	7.96999699110226e-05
Visa_mconsumototal	8.82996831912444e-05	0.000114329733253036	0.000120893212786383
cpagodeservicios	8.35146196683593e-05	0.000371831448868915	4.47752639949565e-05
cforex_buy	7.24345304317693e-05	0.000727603477990435	7.34314329517287e-05
mtarjeta_master_descuentos	7.21788377666379e-05	0.00057600784697541	0.000102087601908501
mforex_sell	5.96107161691504e-05	0.000536751155396375	8.50730015904174e-05
minversion1_dolares	5.71833333708223e-05	0.00146205048739765	4.47752639949565e-05
cforex	5.19751186279453e-05	0.000220005703693394	4.92527903944522e-05
Master_delinquency	5.15388379614095e-05	3.12462191511305e-05	7.79089593512243e-05
Master_mconsumototal	4.89396899115778e-05	1.59226745913166e-05	2.68651583969739e-05
cinversion1	4.88329422104706e-05	0.000268771427968102	5.19393062341496e-05
ctarjeta_visa_descuentos	3.47995864662405e-05	0.000239455521084699	7.5222443511527e-05
cforex_sell	2.8910740336006e-05	0.000536656316013934	3.22381900763687e-05
ctarjeta_master_descuentos	2.46492010589422e-05	0.000129456541233461	2.059662143768e-05
mcheques_emitidos_rechazados	2.40573150363911e-05	0.00169832974689109	5.91033484733426e-05
ccuenta_corriente	2.30402969110708e-05	0.000299247708174134	1.3432579198487e-05
mprestamos_hipotecarios	1.80062938623368e-05	0.000547261221449657	3.85067270356626e-05
mplazo_fijo_pesos	1.54039862671522e-05	0.000489043809222147	1.52235897582852e-05
cliente_vip	1.19893199802491e-05	0.00143766461098535	4.56707692748556e-05
Visa_madelantopesos	1.12577471660353e-05	0.000103708702671668	8.9550527989913e-06
Visa_cadelantosefectivo	5.2419165622201e-06	0.000268353252458548	1.3432579198487e-05
ccheques_emitidos_rechazados	2.97938737210757e-06	3.09220498098053e-07	8.9550527989913e-07
Master_madelantopesos	1.05108725997853e-06	9.57412142946167e-07	4.47752639949565e-06
mcuenta_corriente_adicional	8.9437448161784e-07	2.14684993781755e-06	8.9550527989913e-07
Visa_madelantodolares	3.66036681535317e-07	8.49018815895324e-05	2.68651583969739e-06
Master_cadelantosefectivo	1.07315085908746e-09	4.39495990877356e-07	8.9550527989913e-07
