Feature	Gain	Cover	Frequency
Visa_msaldopesos	0.0048177888872767	0.00529889671759825	0.00858085808580858
mtransferencias_recibidas	0.00472776364155318	0.00782042489084418	0.0162816281628163
tcallcenter	0.00456842869930664	0.00655935545889012	0.00739273927392739
ccomisiones_mantenimiento	0.00435841880213302	0.00347590196920037	0.00426842684268427
ccaja_seguridad	0.00434900195088149	0.0113161658247507	0.00558855885588559
Visa_msaldototal	0.00418167144961154	0.00240456394780856	0.00642464246424643
ctarjeta_visa	0.00401661306408904	0.000790457636772991	0.00127612761276128
mcomisiones_otras	0.00399960797417421	0.00260103161564727	0.0104730473047305
mcuenta_debitos_automaticos	0.00399075581874505	0.0115485709416959	0.0121452145214521
Visa_mpagospesos	0.00373846031453388	0.00310435607396588	0.0117931793179318
ccaja_ahorro	0.00372271448765413	0.0295331649703283	0.0108250825082508
mcaja_ahorro_dolares	0.00364598315189775	0.00380200060462786	0.0139053905390539
Visa_mconsumospesos	0.00360179702884205	0.00341669890222772	0.0128932893289329
Master_mpagominimo	0.00354390337968156	0.00524096592283849	0.0077007700770077
cprestamos_personales	0.00330951747168807	0.00710731631552539	0.00695269526952695
ctarjeta_master	0.00326093572953523	5.09400830407324e-05	0.00022002200220022
internet	0.00321933651068155	0.00224189631175868	0.00422442244224422
mcomisiones	0.00320862306492217	0.00185995001527465	0.00981298129812981
ccomisiones_otras	0.00319940859951448	0.00325468945500264	0.00932893289328933
ccajas_transacciones	0.00316792096189599	0.00232396465494119	0.00360836083608361
Master_fultimo_cierre	0.00300064137503852	0.00188446924536125	0.0116171617161716
mttarjeta_visa_debitos_automaticos	0.0028721922303441	0.00292490971197255	0.00985698569856986
thomebanking	0.00280505345875504	0.00293523038416343	0.0058965896589659
Master_msaldopesos	0.00278337196818593	0.00377437872670478	0.00664466446644665
tmobile_app	0.0025589655350995	0.0103907794788945	0.00444444444444444
Visa_cconsumos	0.00241599568641008	0.00244736827413867	0.00836083608360836
Visa_fultimo_cierre	0.00235506840736111	0.00254168435782383	0.00994499449944995
cmobile_app_trx	0.00224126855401703	0.00154370724858959	0.00668866886688669
ccajas_consultas	0.00179224470508026	0.00554496773447269	0.00352035203520352
Visa_mlimitecompra	0.00174097305845569	0.00398925362891942	0.00554455445544554
mtarjeta_master_consumo	0.00170222765145788	0.00253983871493368	0.00303630363036304
ctarjeta_debito	0.00161197760683819	0.00113698726757637	0.00594059405940594
ctransferencias_recibidas	0.00155440034601038	0.00123990900050945	0.0062046204620462
Master_mlimitecompra	0.00150673204189941	0.001655117581727	0.00563256325632563
mtransferencias_emitidas	0.00149663301679763	0.00315593738220191	0.0062046204620462
Master_mpagospesos	0.00148824360523343	0.00231494848585926	0.00470847084708471
mautoservicio	0.00138990487763712	0.00135260348040038	0.0055005500550055
Master_cconsumos	0.001366505475586	0.00269160721902657	0.00294829482948295
ctarjeta_visa_debitos_automaticos	0.00134953157570364	0.000913864648696371	0.00426842684268427
ccajas_otras	0.00125559950948379	0.00568920777979123	0.00312431243124312
mprestamos_prendarios	0.00122505923541912	0.00628442421913873	0.00215621562156216
Master_mconsumospesos	0.00121093969811503	0.00259910963642435	0.00462046204620462
mpagomiscuentas	0.0011489593855461	0.00248306823243206	0.00484048404840484
mplazo_fijo_dolares	0.00105404939531771	0.00339298714090556	0.0025962596259626
cplazo_fijo	0.00105258123517952	0.00454870225545551	0.0022002200220022
ctransferencias_emitidas	0.00103394011726398	0.000770594922985521	0.00413641364136414
tcuentas	0.00103052682120761	0.000927535637714496	0.00136413641364136
Visa_mconsumosdolares	0.00100333753650782	0.0019466884456599	0.00387238723872387
ctarjeta_debito_transacciones	0.000938232848408327	0.00100425534851406	0.00396039603960396
ccuenta_debitos_automaticos	0.000740157968857907	0.00207023964843407	0.0029042904290429
Master_msaldototal	0.000692490336071649	0.000802771535430711	0.00228822882288229
minversion2	0.000659026098828049	0.0053218790428517	0.00158415841584158
cextraccion_autoservicio	0.000620225733023765	0.000872715972605957	0.00242024202420242
ctarjeta_master_transacciones	0.000511477721626095	0.00140413898683674	0.00162816281628163
catm_trx	0.000496295680991203	0.000627070742832094	0.0018041804180418
cpagomiscuentas	0.000373422996571124	0.00107703271181665	0.0018041804180418
mextraccion_autoservicio	0.000338642165921821	0.000403313684208605	0.00123212321232123
Visa_Finiciomora	0.000256551677528879	0.00186746829587129	0.00101210121012101
matm	0.000250422916481376	0.000212047065176149	0.00105610561056106
Visa_mpagado	0.000244392425647554	0.000298943257315798	0.0011001100110011
Master_mconsumosdolares	0.000225438908974099	0.00042218741839593	0.000924092409240924
Visa_msaldodolares	0.000207484843398445	0.000771943531531173	0.00101210121012101
Master_mpagosdolares	0.00019595183921237	0.000222588264550591	0.000572057205720572
cseguro_accidentes_personales	0.000195417862398795	0.000405028707151566	0.00088008800880088
cseguro_vida	0.000170135596542701	0.000625900252396245	0.000836083608360836
Master_mpagado	0.000155664640575693	0.000319759327081452	0.000572057205720572
active_quarter	0.000144517535082066	3.67500069597531e-05	0.000528052805280528
Visa_mpagosdolares	0.000143057085479186	0.000164470869866269	0.000528052805280528
mttarjeta_master_debitos_automaticos	0.000115585255729833	0.000120679260298968	0.000528052805280528
matm_other	0.00010334759379786	9.33474604404216e-05	0.000396039603960396
cprestamos_prendarios	7.80386394113194e-05	0.000507750269256482	0.000176017601760176
mcaja_ahorro_adicional	6.96519392904896e-05	0.000398002371810572	0.000308030803080308
cseguro_auto	6.41746600723887e-05	0.000634461796207447	0.00022002200220022
cseguro_vivienda	6.26791396573712e-05	0.000180810237805539	0.000308030803080308
Visa_delinquency	5.31329795451066e-05	0.000204791720836837	0.00022002200220022
Master_msaldodolares	5.10174207666575e-05	0.000216001287213778	0.000264026402640264
ccajas_extracciones	4.92620125108174e-05	4.4151238512809e-05	0.00022002200220022
Master_Finiciomora	4.78441857013017e-05	7.32964503654455e-05	0.00022002200220022
ccajas_depositos	4.63944051853055e-05	2.87906719959809e-05	0.000176017601760176
mcheques_emitidos	4.27390565131948e-05	0.000656958961657052	0.000132013201320132
ctarjeta_master_debitos_automaticos	3.0251361972586e-05	6.18646604419883e-05	0.000176017601760176
ccheques_emitidos	2.75825578435059e-05	0.000308819482413642	8.8008800880088e-05
cprestamos_hipotecarios	1.28582615599646e-05	0.000215210782078842	4.4004400440044e-05
