fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20231030 133239	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	122	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.200892946247853	0.0894318516491971	398	34410	11912	141716549.725137	24
20231030 133816	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	355	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.049227932181817	0.878604642581969	387	16274	13370	149788210.894553	25
20231030 134056	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	173	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.0767829511881466	0.0908113038864967	39	30034	13146	139491543.228386	26
20231030 134443	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	18	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.261317770323608	0.609582142767768	344	5948	11306	115102017.991004	27
20231030 135117	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	521	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.0521606963228771	0.809168274151858	497	15434	12606	147832142.928536	28
20231030 135425	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	64	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.0416763094028293	0.996155374282998	267	29844	13322	144864800.5997	29
20231030 135639	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	63	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.0430289122054568	0.773721223068377	25	15509	13516	145190298.850575	30
20231030 135938	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	85	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.040850013747334	0.870660944452624	498	45888	12012	142005575.212394	31
20231030 140230	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	145	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.269561423654484	0.923277539682369	294	44061	12040	147988885.557221	32
20231030 140542	154	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	198	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279541	0.256295190260598	0.907756490902467	102	40448	12380	148109435.282359	33
