fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20231101 202429	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	27	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.128262518544215	0.503470570953591	747	26576	12277	143724668.165917	24
20231101 202848	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	22	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.113844197819362	0.510830880296296	888	18198	13644	140996567.716142	25
20231101 203203	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	122	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.219076708517344	0.876750530189292	842	41507	13719	147738554.222889	26
20231101 203708	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	69	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.200401243178057	0.515242733531973	640	8945	13853	148001993.503248	27
20231101 204008	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	52	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.182250604213124	0.167655795990644	1008	16089	13583	141006156.421789	28
20231101 204350	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	17	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.217336652314966	0.488774673961036	520	35066	11885	137572476.261869	29
20231101 204736	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	29	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.149988868267248	0.519656409925428	380	41401	12434	140303669.165417	30
20231101 205020	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	41	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.288545232912025	0.217059328421014	853	44393	12690	139071529.235382	31
20231101 205452	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	67	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.0387035185959031	0.306740939239311	594	11832	12354	141598861.569215	32
20231101 205756	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	132	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.081712401090511	0.124420081177269	705	25387	14763	140983417.791104	33
